date, b01_mw, b02_mw, b12_mw, b01_Qo, b02_Qo, b12_Qo, dam_el, dam_el_delta, rainfall 
11/15/2024 23:00,10.07,0.01,10.08,6.0849,0.0045,6.0894,332.3588,-0.1827,0
11/16/2024 0:00,10.07,0.01,10.08,6.084,0.0043,6.0884,332.1561,-0.2027,0
11/16/2024 1:00,10.08,0.01,10.08,6.0853,0.0054,6.0907,331.949,-0.2071,0
11/16/2024 2:00,10.08,0.01,10.08,6.0859,0.0047,6.0905,331.7385,-0.2105,0
11/16/2024 3:00,10.08,0.01,10.08,6.086,0.0045,6.0905,331.5252,-0.2133,0
11/16/2024 4:00,10.08,0.01,10.08,6.0865,0.0048,6.0913,331.3065,-0.2187,0
11/16/2024 5:00,10.08,0.01,10.08,6.0858,0.0042,6.0901,331.0791,-0.2274,0
11/16/2024 6:00,10.08,0.01,10.08,6.0863,0.0049,6.0912,330.8369,-0.2422,0
11/16/2024 7:00,10.07,0.01,10.08,6.085,0.0045,6.0895,330.5722,-0.2647,0
11/16/2024 8:00,0.26,0.01,0.26,0.1545,0.0041,0.1586,330.2824,-0.2897,0
11/16/2024 9:00,-0.01,0.01,0,-0.0045,0.0038,-0.0007,330.5246,0.2422,0.1
11/16/2024 10:00,-0.01,0.01,0,-0.0042,0.005,0.0008,330.7477,0.2231,0.2
11/16/2024 11:00,-0.01,0.01,0,-0.0038,0.0043,0.0006,330.9488,0.2011,0.4
11/16/2024 12:00,-0.01,0.01,0,-0.0046,0.0045,-0.0001,331.1364,0.1877,0.1
11/16/2024 13:00,-0.01,0.01,0,-0.0044,0.0042,-0.0002,331.3085,0.1721,0
11/16/2024 14:00,-0.01,0.01,0,-0.004,0.0041,0.0001,331.472,0.1635,0.1
11/16/2024 15:00,-0.01,0.01,0,-0.0042,0.0044,0.0001,331.629,0.1569,0.1
11/16/2024 16:00,-0.01,0.01,0,-0.0031,0.0053,0.0022,331.7852,0.1563,0
11/16/2024 17:00,-0.01,0.01,0,-0.0037,0.0039,0.0002,331.933,0.1477,0
11/16/2024 18:00,-0.01,0.01,0,-0.0037,0.0052,0.0016,332.0797,0.1467,0
11/16/2024 19:00,-0.01,0.01,0,-0.0034,0.0042,0.0008,332.2198,0.1402,0
11/16/2024 20:00,-0.01,0.01,0,-0.0044,0.0056,0.0012,332.3602,0.1404,0
11/16/2024 21:00,-0.01,0.01,0,-0.0032,0.0042,0.0009,332.5002,0.14,0
11/16/2024 22:00,9.71,0.01,9.72,5.8674,0.0044,5.8718,332.5959,0.0957,0.2
11/16/2024 23:00,10.07,0.01,10.08,6.0813,0.0046,6.0859,332.4046,-0.1913,0.9
11/17/2024 0:00,10.07,0.01,10.08,6.0825,0.0045,6.087,332.2322,-0.1725,0.1
11/17/2024 1:00,10.07,0.01,10.08,6.0811,0.0053,6.0864,332.0605,-0.1717,0
11/17/2024 2:00,10.07,0.01,10.07,6.0795,0.0038,6.0833,331.9075,-0.153,0
11/17/2024 3:00,10.07,0.01,10.07,6.0799,0.0048,6.0847,331.7621,-0.1455,0
11/17/2024 4:00,10.07,0.01,10.08,6.0818,0.0047,6.0865,331.6468,-0.1152,0.7
11/17/2024 5:00,10.07,0.01,10.08,6.083,0.0042,6.0873,331.5626,-0.0843,1.2
11/17/2024 6:00,10.07,0.01,10.07,6.0803,0.0042,6.0845,331.487,-0.0756,3.8
11/17/2024 7:00,10.07,0.01,10.08,6.0819,0.0048,6.0866,331.4264,-0.0606,4.3
11/17/2024 8:00,10.07,0.01,10.07,6.0803,0.0044,6.0848,331.3723,-0.054,3.9
11/17/2024 9:00,10.07,0.01,10.07,6.0801,0.0048,6.0849,331.3087,-0.0637,5
11/17/2024 10:00,10.07,0.01,10.07,6.0807,0.0044,6.0852,331.2384,-0.0703,2.8
11/17/2024 11:00,10.07,0.01,10.08,6.0817,0.0043,6.086,331.1619,-0.0765,2.7
11/17/2024 12:00,10.06,0.01,10.07,6.0786,0.004,6.0826,331.0854,-0.0765,3.2
11/17/2024 13:00,10.07,0.01,10.08,6.0824,0.0045,6.0869,330.9808,-0.1046,2.6
11/17/2024 14:00,10.07,0.01,10.08,6.0812,0.0042,6.0854,330.8495,-0.1313,0.3
11/17/2024 15:00,10.07,0.01,10.07,6.0802,0.0047,6.0849,330.7029,-0.1466,0.1
11/17/2024 16:00,0.29,0.01,0.3,0.1741,0.0044,0.1785,330.5356,-0.1674,0.2
11/17/2024 17:00,-0.01,0.01,0,-0.004,0.0053,0.0013,330.8495,0.314,0.1
11/17/2024 18:00,-0.01,0.01,0,-0.0034,0.0044,0.0011,331.129,0.2794,0.4
11/17/2024 19:00,-0.01,0.01,0,-0.0042,0.0047,0.0006,331.3781,0.2491,0.2
11/17/2024 20:00,-0.01,0.01,0,-0.0036,0.0048,0.0011,331.6143,0.2362,0
11/17/2024 21:00,0,0.01,0,-0.0023,0.0047,0.0024,331.8329,0.2186,0
11/17/2024 22:00,9.79,0.01,9.8,5.9144,0.005,5.9194,332.0392,0.2063,0
11/17/2024 23:00,10.06,0.01,10.07,6.0786,0.0041,6.0827,331.8872,-0.152,0
11/18/2024 0:00,10.06,0.01,10.07,6.0784,0.0037,6.0821,331.7355,-0.1517,0
11/18/2024 1:00,10.06,0.01,10.07,6.0778,0.0042,6.082,331.5737,-0.1618,0
11/18/2024 2:00,10.07,0.01,10.07,6.0798,0.0043,6.0841,331.4104,-0.1632,0.1
11/18/2024 3:00,10.06,0.01,10.07,6.0781,0.0049,6.083,331.2484,-0.162,0.2
11/18/2024 4:00,10.06,0.01,10.07,6.0783,0.0049,6.0831,331.0779,-0.1705,0
11/18/2024 5:00,10.06,0.01,10.07,6.079,0.0045,6.0836,330.8878,-0.19,0
11/18/2024 6:00,10.06,0.01,10.07,6.0786,0.0049,6.0834,330.6776,-0.2103,0
11/18/2024 7:00,10.06,0.01,10.07,6.0778,0.0044,6.0822,330.4478,-0.2297,0
11/18/2024 8:00,10.07,0.01,10.07,6.0794,0.004,6.0834,330.2001,-0.2477,0
11/18/2024 9:00,0.25,0.01,0.25,0.1495,0.0039,0.1534,329.9248,-0.2753,0.1
11/18/2024 10:00,-0.01,0.01,0,-0.0038,0.0053,0.0015,330.2728,0.348,0.1
11/18/2024 11:00,-0.01,0.01,0,-0.0037,0.004,0.0003,330.5756,0.3028,0.1
11/18/2024 12:00,-0.01,0.01,0,-0.0041,0.0046,0.0005,330.8403,0.2647,0.1
11/18/2024 13:00,-0.01,0.01,0,-0.0034,0.0044,0.001,331.079,0.2387,0.7
11/18/2024 14:00,-0.01,0.01,0,-0.0036,0.0053,0.0017,331.2953,0.2163,1
11/18/2024 15:00,-0.01,0.01,0,-0.0034,0.004,0.0006,331.4997,0.2044,0.1
11/18/2024 16:00,-0.01,0.01,0,-0.0042,0.0045,0.0004,331.701,0.2014,0.1
11/18/2024 17:00,-0.01,0.01,0,-0.0049,0.0042,-0.0007,331.9012,0.2001,0.1
11/18/2024 18:00,-0.01,0.01,0,-0.0034,0.0057,0.0023,332.1052,0.204,0
11/18/2024 19:00,-0.01,0.01,0,-0.0041,0.0043,0.0002,332.3132,0.208,0.1
11/18/2024 20:00,-0.01,0.01,0,-0.0037,0.0042,0.0005,332.5254,0.2122,0.1
11/18/2024 21:00,-0.01,0.01,0,-0.0041,0.005,0.001,332.6681,0.1426,0.3
11/18/2024 22:00,-0.01,9.14,9.13,-0.0041,5.5207,5.5166,332.717,0.0489,0.2
11/18/2024 23:00,-0.01,10.17,10.16,-0.0047,6.1423,6.1376,332.5321,-0.1848,0.1
11/19/2024 0:00,-0.01,10.17,10.17,-0.004,6.1436,6.1397,332.3983,-0.1338,0.1
11/19/2024 1:00,-0.01,10.17,10.16,-0.0044,6.1437,6.1392,332.2644,-0.134,0.1
11/19/2024 2:00,-0.01,10.17,10.16,-0.0034,6.1423,6.1388,332.1304,-0.1339,0
11/19/2024 3:00,-0.01,10.17,10.16,-0.005,6.1419,6.1369,331.9898,-0.1407,0.3
11/19/2024 4:00,-0.01,10.17,10.16,-0.004,6.1422,6.1382,331.8502,-0.1396,0.1
11/19/2024 5:00,-0.01,10.17,10.16,-0.004,6.1428,6.1388,331.7037,-0.1465,0.1
11/19/2024 6:00,-0.01,10.17,10.16,-0.0046,6.1427,6.1382,331.5575,-0.1462,0.1
11/19/2024 7:00,-0.01,10.17,10.16,-0.004,6.1426,6.1386,331.4073,-0.1502,0.2
11/19/2024 8:00,-0.01,10.17,10.17,-0.0036,6.1442,6.1407,331.2448,-0.1625,0.2
11/19/2024 9:00,-0.01,10.17,10.16,-0.0041,6.1408,6.1367,331.0728,-0.172,0.4
11/19/2024 10:00,-0.01,10.17,10.16,-0.0042,6.1413,6.1371,330.8834,-0.1894,0.5
11/19/2024 11:00,-0.01,10.17,10.16,-0.0032,6.1407,6.1375,330.6732,-0.2102,0.4
11/19/2024 12:00,-0.01,10.17,10.16,-0.0041,6.1411,6.1371,330.442,-0.2313,0.4
11/19/2024 13:00,-0.01,0.27,0.26,-0.0044,0.1637,0.1594,330.1851,-0.2568,0.2
11/19/2024 14:00,-0.01,0.01,0,-0.0042,0.0038,-0.0004,330.4911,0.306,0.1
11/19/2024 15:00,-0.01,0.01,0,-0.004,0.0044,0.0005,330.7615,0.2704,0
11/19/2024 16:00,-0.01,0.01,0,-0.0039,0.0048,0.0008,331.0089,0.2474,0.1
11/19/2024 17:00,-0.01,0.01,0,-0.0041,0.0044,0.0003,331.2289,0.2199,0.1
11/19/2024 18:00,-0.01,0.01,0,-0.0035,0.004,0.0005,331.4359,0.2071,0
11/19/2024 19:00,-0.01,0.01,0,-0.0039,0.005,0.0011,331.6327,0.1968,0
11/19/2024 20:00,-0.01,0.01,0,-0.0045,0.0044,-0.0001,331.8182,0.1855,0
11/19/2024 21:00,0,0.01,0,-0.0013,0.0042,0.0029,331.9968,0.1786,0
11/19/2024 22:00,1.42,5.93,7.35,0.8585,3.5814,4.4399,332.1636,0.1668,0
11/19/2024 23:00,-0.01,10.15,10.14,-0.0044,6.1282,6.1238,332.0764,-0.0872,0
11/20/2024 0:00,-0.01,10.15,10.14,-0.0035,6.1286,6.125,331.8885,-0.1879,0
11/20/2024 1:00,-0.01,10.15,10.14,-0.0031,6.1287,6.1256,331.7096,-0.1789,0
11/20/2024 2:00,-0.01,10.15,10.14,-0.0041,6.1289,6.1248,331.5188,-0.1907,0
11/20/2024 3:00,-0.01,10.15,10.14,-0.0043,6.1296,6.1253,331.3185,-0.2004,0
11/20/2024 4:00,-0.01,10.15,10.14,-0.004,6.1298,6.1258,331.1237,-0.1948,0.1
11/20/2024 5:00,-0.01,10.15,10.14,-0.004,6.1288,6.1247,330.9083,-0.2154,0.1
11/20/2024 6:00,-0.01,10.15,10.14,-0.0035,6.1295,6.126,330.6711,-0.2372,0.2
11/20/2024 7:00,-0.01,10.15,10.14,-0.0037,6.1301,6.1264,330.4125,-0.2587,0.3
11/20/2024 8:00,-0.01,0.94,0.94,-0.0033,0.5707,0.5675,330.1168,-0.2957,0.2
11/20/2024 9:00,-0.01,0.01,0,-0.003,0.0048,0.0017,330.3781,0.2613,0.1
11/20/2024 10:00,-0.01,0.01,0,-0.0045,0.0044,-0.0001,330.6266,0.2486,0.1
11/20/2024 11:00,-0.01,0.01,0,-0.0042,0.0044,0.0002,330.8648,0.2382,0.1
11/20/2024 12:00,-0.01,0.01,0,-0.0034,0.0051,0.0017,331.0757,0.2109,0.1
11/20/2024 13:00,-0.01,0.01,0,-0.0037,0.0044,0.0007,331.2766,0.2009,0.1
11/20/2024 14:00,-0.01,0.01,0,-0.0033,0.0047,0.0014,331.4619,0.1853,0.1
11/20/2024 15:00,-0.01,0.01,0,-0.0034,0.0037,0.0002,331.6454,0.1834,0.3
11/20/2024 16:00,-0.01,0.01,0,-0.0043,0.0047,0.0004,331.818,0.1726,0.5
11/20/2024 17:00,-0.01,0.01,0,-0.0035,0.0037,0.0002,331.984,0.166,0.2
11/20/2024 18:00,-0.01,0.01,0,-0.004,0.0039,-0.0001,332.1497,0.1657,0.2
11/20/2024 19:00,-0.01,0.01,0,-0.0037,0.0044,0.0007,332.3091,0.1594,0.1
11/20/2024 20:00,-0.01,0.01,0,-0.0037,0.0041,0.0004,332.4644,0.1553,0.1
11/20/2024 21:00,0,0.01,0,-0.0019,0.0045,0.0026,332.5941,0.1297,0.1
11/20/2024 22:00,9.65,0.01,9.66,5.8306,0.0051,5.8357,332.6512,0.0571,0
11/20/2024 23:00,10.08,0.01,10.08,6.0854,0.004,6.0894,332.4519,-0.1993,0
11/21/2024 0:00,10.08,0.01,10.09,6.086,0.0054,6.0914,332.2668,-0.1851,0.2
11/21/2024 1:00,10.07,0.01,10.08,6.0852,0.0051,6.0903,332.0857,-0.1812,0.3
11/21/2024 2:00,10.08,0.01,10.08,6.0867,0.0041,6.0908,331.901,-0.1847,0.2
11/21/2024 3:00,10.07,0.01,10.08,6.0843,0.0048,6.0891,331.7096,-0.1914,0.1
11/21/2024 4:00,10.08,0.01,10.08,6.0858,0.0055,6.0913,331.5124,-0.1972,0.1
11/21/2024 5:00,10.08,0.01,10.08,6.0853,0.0045,6.0898,331.3062,-0.2062,0.2
11/21/2024 6:00,10.08,0.01,10.09,6.0863,0.0059,6.0922,331.0885,-0.2177,0.1
11/21/2024 7:00,10.07,0.01,10.08,6.0851,0.005,6.0901,330.856,-0.2325,0.1
11/21/2024 8:00,10.08,0.01,10.08,6.0858,0.005,6.0907,330.5945,-0.2615,0.2
11/21/2024 9:00,10.07,0.01,10.08,6.0851,0.0051,6.0902,330.3079,-0.2866,0.3
11/21/2024 10:00,0.25,0.01,0.25,0.1498,0.0035,0.1534,329.9829,-0.325,0.1
11/21/2024 11:00,-0.01,0.01,0,-0.0041,0.0048,0.0007,330.2633,0.2804,0
11/21/2024 12:00,-0.01,0.01,0,-0.0035,0.0041,0.0006,330.516,0.2527,0
11/21/2024 13:00,-0.01,0.01,0,-0.0039,0.0048,0.0009,330.7413,0.2253,0
11/21/2024 14:00,-0.01,0.01,0,-0.0045,0.0048,0.0003,330.9453,0.2039,0
11/21/2024 15:00,-0.01,0.01,0,-0.0035,0.0045,0.0009,331.1364,0.1912,0
11/21/2024 16:00,-0.01,0.01,0,-0.0039,0.0045,0.0006,331.3185,0.182,0
11/21/2024 17:00,-0.01,0.01,0,-0.0037,0.0047,0.001,331.4933,0.1748,0
11/21/2024 18:00,-0.01,0.01,0,-0.0042,0.0048,0.0006,331.6587,0.1654,0
11/21/2024 19:00,-0.01,0.01,0,-0.0045,0.0044,-0.0001,331.8133,0.1547,0
11/21/2024 20:00,-0.01,0.01,0,-0.0043,0.0038,-0.0005,331.9714,0.1581,0
11/21/2024 21:00,-0.01,0.01,0,-0.0038,0.0045,0.0007,332.1305,0.1591,0
11/21/2024 22:00,-0.01,9.85,9.84,-0.0043,5.9487,5.9444,332.2724,0.1419,0
11/21/2024 23:00,-0.01,10.15,10.15,-0.0038,6.1328,6.1289,332.0803,-0.1921,0
11/22/2024 0:00,-0.01,10.16,10.15,-0.0046,6.1339,6.1293,331.879,-0.2012,0
11/22/2024 1:00,-0.01,9.58,9.57,-0.0039,5.7863,5.7824,331.676,-0.2031,0
11/22/2024 2:00,0,10.16,10.16,-0.0023,6.1382,6.1359,331.4492,-0.2267,0
11/22/2024 3:00,-0.01,10.16,10.15,-0.0041,6.1363,6.1322,331.2257,-0.2235,0
11/22/2024 4:00,-0.01,10.16,10.15,-0.0038,6.1362,6.1324,330.9856,-0.2401,0
11/22/2024 5:00,-0.01,10.16,10.16,-0.0044,6.1383,6.134,330.731,-0.2545,0
11/22/2024 6:00,-0.01,10.16,10.16,-0.0039,6.1378,6.134,330.4482,-0.2829,0
11/22/2024 7:00,-0.01,0.4,0.4,-0.0034,0.2429,0.2395,330.1262,-0.322,0
11/22/2024 8:00,-0.01,0.01,0,-0.0041,0.0041,0,330.3716,0.2455,0.2
11/22/2024 9:00,-0.01,0.01,0,-0.0042,0.004,-0.0003,330.6083,0.2366,0.3
11/22/2024 10:00,-0.01,0.01,0,-0.0041,0.0051,0.0009,330.8302,0.222,0.2
11/22/2024 11:00,-0.01,0.01,0,-0.0037,0.004,0.0003,331.0344,0.2042,0.3
11/22/2024 12:00,-0.01,0.01,0,-0.0034,0.0041,0.0007,331.2289,0.1944,0.4
11/22/2024 13:00,-0.01,0.01,0,-0.0045,0.0045,0,331.4321,0.2032,0.2
11/22/2024 14:00,-0.01,0.01,0,-0.0035,0.004,0.0004,331.623,0.1909,0.2
11/22/2024 15:00,-0.01,0.01,0,-0.0043,0.0049,0.0005,331.8055,0.1825,0.3
11/22/2024 16:00,-0.01,0.01,0,-0.0043,0.0037,-0.0006,331.9811,0.1756,0.3
11/22/2024 17:00,-0.01,0.01,0,-0.0045,0.0045,0,332.1552,0.174,0.1
11/22/2024 18:00,-0.01,0.01,0,-0.005,0.0051,0,332.321,0.1658,0
11/22/2024 19:00,-0.01,0.01,0,-0.004,0.0046,0.0007,332.4809,0.1599,0
11/22/2024 20:00,-0.01,0.01,0,-0.0047,0.0047,0,332.6054,0.1245,0.1
11/22/2024 21:00,0,0.01,0,-0.0026,0.005,0.0024,332.6628,0.0574,0.1
11/22/2024 22:00,9.61,0.01,9.62,5.8064,0.0044,5.8108,332.6793,0.0165,0.2
11/22/2024 23:00,10.06,0.01,10.07,6.0778,0.0045,6.0823,332.4747,-0.2046,0.3
11/23/2024 0:00,10.06,0.01,10.06,6.0745,0.0045,6.079,332.2903,-0.1845,0.3
11/23/2024 1:00,10.06,0.01,10.07,6.0768,0.0041,6.0809,332.1094,-0.1809,0.1
11/23/2024 2:00,10.06,0.01,10.07,6.0776,0.0051,6.0827,331.9292,-0.1801,0.1
11/23/2024 3:00,10.06,0.01,10.07,6.0767,0.0052,6.0819,331.7355,-0.1937,0.1
11/23/2024 4:00,10.06,0.01,10.07,6.0775,0.0043,6.0818,331.541,-0.1945,0.1
11/23/2024 5:00,10.06,0.01,10.07,6.0773,0.0054,6.0827,331.334,-0.2069,0.1
11/23/2024 6:00,10.06,0.01,10.07,6.0769,0.0044,6.0813,331.1236,-0.2104,0.1
11/23/2024 7:00,10.06,0.01,10.07,6.0782,0.0046,6.0828,330.8896,-0.2339,0.1
11/23/2024 8:00,10.06,0.01,10.07,6.0776,0.004,6.0816,330.6368,-0.2528,0.4
11/23/2024 9:00,0.41,0.01,0.42,0.2465,0.0045,0.2509,330.3587,-0.2782,0.3
11/23/2024 10:00,-0.01,0.01,0,-0.0041,0.0045,0.0005,330.5902,0.2315,0.2
11/23/2024 11:00,-0.01,0.01,0,-0.0039,0.0038,-0.0001,330.8178,0.2276,0.1
11/23/2024 12:00,-0.01,0.01,0,-0.0045,0.0046,0.0001,331.0219,0.2042,0
11/23/2024 13:00,-0.01,0.01,0,-0.0037,0.0042,0.0005,331.2128,0.1908,0.1
11/23/2024 14:00,-0.01,0.01,0,-0.0047,0.0045,-0.0002,331.3911,0.1784,0.1
11/23/2024 15:00,-0.01,0.01,0,-0.004,0.0043,0.0003,331.5604,0.1693,0.1
11/23/2024 16:00,-0.01,0.01,0,-0.0042,0.0046,0.0004,331.7259,0.1655,0.1
11/23/2024 17:00,-0.01,0.01,0,-0.0039,0.0047,0.0008,331.8873,0.1614,0.2
11/23/2024 18:00,-0.01,0.01,0,-0.0039,0.0049,0.001,332.0452,0.1579,0
11/23/2024 19:00,-0.01,0.01,0,-0.0041,0.0037,-0.0004,332.2007,0.1555,0.1
11/23/2024 20:00,-0.01,0.01,0,-0.0048,0.0044,-0.0003,332.3536,0.1528,0.1
11/23/2024 21:00,-0.01,0.01,0,-0.0043,0.0052,0.0009,332.5003,0.1467,0.2
11/23/2024 22:00,-0.01,9.92,9.91,-0.0038,5.9891,5.9853,332.6086,0.1083,0.2
11/23/2024 23:00,-0.01,10.17,10.16,-0.0044,6.1407,6.1363,332.4225,-0.1861,0.1
11/24/2024 0:00,-0.01,10.17,10.16,-0.0036,6.1403,6.1367,332.2357,-0.1869,0.2
11/24/2024 1:00,-0.01,10.16,10.16,-0.0034,6.1396,6.1362,332.0539,-0.1818,0.2
11/24/2024 2:00,-0.01,10.16,10.16,-0.0039,6.1391,6.1353,331.867,-0.1869,0.1
11/24/2024 3:00,-0.01,10.17,10.16,-0.0036,6.1413,6.1376,331.6971,-0.1698,0.2
11/24/2024 4:00,-0.01,10.17,10.16,-0.0038,6.1402,6.1364,331.5188,-0.1783,0.3
11/24/2024 5:00,-0.01,10.16,10.15,-0.0044,6.1371,6.1327,331.3498,-0.169,0.3
11/24/2024 6:00,-0.01,10.16,10.16,-0.0044,6.1395,6.1351,331.194,-0.1558,0.3
11/24/2024 7:00,-0.01,10.17,10.16,-0.0037,6.1398,6.1362,331.0283,-0.1656,0.2
11/24/2024 8:00,-0.01,10.17,10.16,-0.0045,6.1401,6.1356,330.8408,-0.1875,0.3
11/24/2024 9:00,-0.01,10.16,10.16,-0.0047,6.1386,6.1339,330.6203,-0.2205,0.3
11/24/2024 10:00,-0.01,0.44,0.43,-0.005,0.2653,0.2604,330.3817,-0.2386,0.3
11/24/2024 11:00,-0.01,0.01,0,-0.004,0.0045,0.0005,330.6506,0.269,0.3
11/24/2024 12:00,-0.01,0.01,0,-0.0046,0.0045,-0.0001,330.9019,0.2513,0.3
11/24/2024 13:00,-0.01,0.01,0,-0.0045,0.004,-0.0005,331.1236,0.2217,0.5
11/24/2024 14:00,-0.01,0.01,0,-0.0041,0.0034,-0.0008,331.3276,0.204,0.5
11/24/2024 15:00,-0.01,0.01,0,-0.0038,0.005,0.0012,331.5218,0.1942,0.3
11/24/2024 16:00,-0.01,0.01,0,-0.0045,0.0046,0,331.7095,0.1877,0.5
11/24/2024 17:00,-0.01,0.01,0,-0.004,0.0044,0.0004,331.8821,0.1726,0.1
11/24/2024 18:00,-0.01,0.01,0,-0.0042,0.0052,0.001,332.0605,0.1784,0
11/24/2024 19:00,-0.01,0.01,0,-0.0037,0.0039,0.0002,332.2322,0.1717,0
11/24/2024 20:00,-0.01,0.01,0,-0.0047,0.005,0.0004,332.4103,0.1782,0.1
11/24/2024 21:00,0,0.01,0,-0.0021,0.0046,0.0025,332.6148,0.2045,0.2
11/24/2024 22:00,-0.01,0.01,0,-0.0035,0.0043,0.0008,332.7043,0.0894,0.2
11/24/2024 23:00,-0.01,0.01,0,-0.0039,0.0043,0.0004,332.736,0.0317,0.2
11/25/2024 0:00,-0.01,0.01,0,-0.0044,0.004,-0.0004,332.7427,0.0067,0.4
11/25/2024 1:00,-0.01,0.01,0,-0.0036,0.0048,0.0012,332.7505,0.0079,0.3
11/25/2024 2:00,-0.01,0.01,0,-0.0046,0.0044,-0.0001,332.756,0.0055,0.3
11/25/2024 3:00,-0.01,0.01,0,-0.004,0.0035,-0.0005,332.7561,0,0.4
11/25/2024 4:00,-0.01,0.01,0,-0.0043,0.0049,0.0006,332.7552,-0.0009,0.4
11/25/2024 5:00,-0.01,0.01,0,-0.0036,0.0042,0.0006,332.7505,-0.0047,0.4
11/25/2024 6:00,-0.01,3.02,3.01,-0.0047,1.8251,1.8204,332.7487,-0.0017,0.4
11/25/2024 7:00,-0.01,10.14,10.13,-0.0044,6.1237,6.1193,332.6555,-0.0933,0.4
11/25/2024 8:00,-0.01,10.14,10.13,-0.0041,6.1227,6.1186,332.4928,-0.1627,0.3
11/25/2024 9:00,-0.01,10.13,10.13,-0.0041,6.1209,6.1168,332.36,-0.1328,0.5
11/25/2024 10:00,-0.01,10.14,10.13,-0.0038,6.1218,6.118,332.2178,-0.1423,0.6
11/25/2024 11:00,-0.01,10.13,10.13,-0.0039,6.1213,6.1174,332.0669,-0.1509,0.8
11/25/2024 12:00,-0.01,0.27,0.26,-0.0043,0.1621,0.1578,331.9075,-0.1594,1
11/25/2024 13:00,-0.01,0.01,0,-0.0041,0.0043,0.0002,332.099,0.1915,0.8
11/25/2024 14:00,-0.01,0.01,0,-0.0036,0.0047,0.0011,332.2962,0.1972,0.2
11/25/2024 15:00,-0.01,0.01,0,-0.0035,0.0047,0.0012,332.4824,0.1862,0.2
11/25/2024 16:00,-0.01,0.01,0,-0.0038,0.0055,0.0017,332.6341,0.1517,0.3
11/25/2024 17:00,-0.01,0.01,0,-0.0044,0.0045,0,332.7042,0.0701,0.3
11/25/2024 18:00,-0.01,0.01,0,-0.0048,0.0044,-0.0004,332.72,0.0158,0.1
11/25/2024 19:00,-0.01,0.01,0,-0.0045,0.0043,-0.0002,332.7233,0.0033,0.2
11/25/2024 20:00,-0.01,0.01,0,-0.0036,0.0047,0.0011,332.7271,0.0039,0.3
11/25/2024 21:00,-0.01,0.01,0,-0.0044,0.0044,0,332.7267,-0.0005,0.2
11/25/2024 22:00,-0.01,9.88,9.88,-0.0044,5.9695,5.9651,332.72,-0.0067,0.4
11/25/2024 23:00,-0.01,10.13,10.13,-0.0043,6.1212,6.1169,332.5067,-0.2133,0.2
11/26/2024 0:00,-0.01,10.13,10.13,-0.0039,6.1201,6.1162,332.3473,-0.1594,0.4
11/26/2024 1:00,-0.01,10.13,10.12,-0.0043,6.1197,6.1154,332.1857,-0.1616,0.4
11/26/2024 2:00,-0.01,10.13,10.13,-0.0043,6.1211,6.1168,332.0212,-0.1646,0.4
11/26/2024 3:00,-0.01,10.13,10.12,-0.0042,6.1179,6.1137,331.8503,-0.1709,0.2
11/26/2024 4:00,-0.01,10.13,10.13,-0.0039,6.1196,6.1157,331.6755,-0.1747,0.2
11/26/2024 5:00,-0.01,10.13,10.13,-0.004,6.1212,6.1172,331.4933,-0.1822,0.1
11/26/2024 6:00,-0.01,10.13,10.13,-0.0042,6.1205,6.1163,331.2958,-0.1975,0.1
11/26/2024 7:00,-0.01,10.13,10.12,-0.0042,6.1193,6.1151,331.0947,-0.2012,0.2
11/26/2024 8:00,-0.01,10.13,10.13,-0.0042,6.1201,6.1158,330.8707,-0.224,0.2
11/26/2024 9:00,-0.01,10.13,10.13,-0.0039,6.1196,6.1157,330.6265,-0.2442,0.2
11/26/2024 10:00,-0.01,10.13,10.12,-0.0043,6.1182,6.1139,330.3566,-0.2699,0.2
11/26/2024 11:00,-0.01,0.29,0.29,-0.004,0.1774,0.1735,330.0593,-0.2973,0
11/26/2024 12:00,-0.01,0.01,0,-0.0041,0.0041,0,330.3575,0.2981,0
11/26/2024 13:00,-0.01,0.01,0,-0.0038,0.0044,0.0006,330.6424,0.2849,0
11/26/2024 14:00,-0.01,0.01,0,-0.0035,0.0042,0.0007,330.9369,0.2945,0.2
11/26/2024 15:00,-0.01,0.01,0,-0.0033,0.0046,0.0013,331.2256,0.2888,0.1
11/26/2024 16:00,-0.01,0.01,0,-0.0035,0.0042,0.0008,331.474,0.2484,0.1
11/26/2024 17:00,-0.01,0.01,0,-0.0033,0.0047,0.0015,331.697,0.223,0.2
11/26/2024 18:00,-0.01,0.01,0,-0.004,0.0042,0.0001,331.8993,0.2023,0.2
11/26/2024 19:00,-0.01,0.01,0,-0.0037,0.0043,0.0007,332.0922,0.1929,0.1
11/26/2024 20:00,-0.01,0.01,0,-0.0037,0.0044,0.0007,332.273,0.1808,0.1
11/26/2024 21:00,-0.01,0.01,0,-0.0045,0.0039,-0.0006,332.4493,0.1763,0.1
11/26/2024 22:00,-0.01,9.59,9.59,-0.0032,5.794,5.7909,332.5939,0.1446,0.1
11/26/2024 23:00,-0.01,10.14,10.13,-0.0047,6.1222,6.1175,332.4269,-0.167,0
11/27/2024 0:00,-0.01,10.14,10.13,-0.0045,6.1225,6.118,332.26,-0.1668,0
11/27/2024 1:00,-0.01,10.14,10.13,-0.0048,6.1232,6.1184,332.0869,-0.1732,0.1
11/27/2024 2:00,-0.01,10.14,10.13,-0.0037,6.1224,6.1187,331.9139,-0.1729,0
